ARTICLE_ID,EXTERNAL_ID,EXTERNAL_AUTHOR_ID,HEADLINE,AUTHOR,CONTENT,ARTICLE_URL,MEDIA_PROVIDER,REGION,LANGUAGE,POST_STATUS,PUBLISH_DATE,HARVESTED_DATE,SENTIMENT,VIEW_COUNT,COMMENT_COUNT,UNIQUE_COMMENTERS,ENGAGEMENT,LIKES_AND_VOTES,INBOUND_LINKS,FORUM_THREAD_SIZE,FOLLOWING,FOLLOWERS,UPDATES,POST_TYPE
5.6976E+11,7.96201E+17,4136794512,TWEET FROM: Trumpgirlgolf,TRUMPGIRLGOLF,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/4136794512/statuses/796200973349883905,TWITTER,Unknown,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,1233,319,7660,RETWEET
5.6976E+11,7.96201E+17,2922382356,TWEET FROM: georgebarnes311,GEORGEBARNES311,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/2922382356/statuses/796200852239200256,TWITTER,Unknown,English,No,11/9/2016 4:00,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,2020,1635,21574,RETWEET
5.6976E+11,7.96201E+17,587739837,TWEET FROM: MandeleDenis,MANDELEDENIS,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/587739837/statuses/796200862628638720,TWITTER,"Tanzania, United Republic of",English,No,11/9/2016 4:00,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,2675,2346,10363,RETWEET
5.6976E+11,7.96201E+17,1864123376,TWEET FROM: SkisoLini,SKISOLINI,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/1864123376/statuses/796200923638927360,TWITTER,United Kingdom,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,253,424,85244,RETWEET
5.6976E+11,7.96201E+17,1444360400,TWEET FROM: themostmitsos,THEMOSTMITSOS,'@Jenn_Abrams it'd be a shock if he lost IA',http://twitter.com/1444360400/statuses/796200907880988672,TWITTER,United States,English,No,11/9/2016 4:01,11/9/2016 4:01,Negative,0,0,0,0,0,0,0,903,391,160,
5.6976E+11,7.96201E+17,2185576712,TWEET FROM: mamasloth1,MAMASLOTH1,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/2185576712/statuses/796200929485672449,TWITTER,Australia,English,No,11/9/2016 4:01,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,865,626,10183,RETWEET
5.6976E+11,7.96201E+17,222575779,TWEET FROM: DanMi_Neko,DANMI_NEKO,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/222575779/statuses/796200797688201216,TWITTER,"Korea, Republic of",English,No,11/9/2016 4:00,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,626,371,37464,RETWEET
5.6976E+11,7.96201E+17,2721916634,TWEET FROM: alyshaissassy,ALYSHAISSASSY,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/2721916634/statuses/796200773625315328,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:01,Positive,0,0,0,0,0,0,0,179,1061,31047,RETWEET
5.6976E+11,7.96201E+17,133260261,TWEET FROM: limenghua,LIMENGHUA,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/133260261/statuses/796200740238700544,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,86,71,2995,RETWEET
5.6976E+11,7.96201E+17,893576652,TWEET FROM: allnighttom,ALLNIGHTTOM,Trump wins #Florida I believe USA knows the name of its next President But let's take time #ElectionNight https://t.co/jwDPKky8fh,http://twitter.com/893576652/statuses/796200664288362496,TWITTER,United States,English,No,11/9/2016 4:00,11/9/2016 4:00,Positive,0,0,0,0,0,0,0,311,475,31161,RETWEET
